function_name,execution_time
SAVE_INPUT:CLIENT_HANDLER:1:75,0.0005967059987597167
GET_INPUT:CLIENT_HANDLER:1:75,0.06522542500169948
CALL_FN:CLIENT_HANDLER:1:75,0.1665980519974255
SAVE_OUTPUT:CLIENT_HANDLER:1:75,0.027139202000398654
RUN:CLIENT_HANDLER:1:75,0.2605543969984865
SAVE_INPUT:CLIENT_HANDLER:1:76,0.0005771060023107566
GET_INPUT:CLIENT_HANDLER:1:76,0.06712334699841449
CALL_FN:CLIENT_HANDLER:1:76,0.1620245009980863
SAVE_OUTPUT:CLIENT_HANDLER:1:76,0.025822786999924574
RUN:CLIENT_HANDLER:1:76,0.2564719510046416
SAVE_INPUT:CLIENT_HANDLER:1:77,0.0005617060014628805
GET_INPUT:CLIENT_HANDLER:1:77,0.06796415600547334
CALL_FN:CLIENT_HANDLER:1:77,0.1834461390026263
SAVE_OUTPUT:CLIENT_HANDLER:1:77,0.03072164200420957
RUN:CLIENT_HANDLER:1:77,0.28419855900574476
SAVE_INPUT:CLIENT_HANDLER:1:78,0.0009542110055917874
GET_INPUT:CLIENT_HANDLER:1:78,0.09253062900097575
CALL_FN:CLIENT_HANDLER:1:78,0.17013949100510217
SAVE_OUTPUT:CLIENT_HANDLER:1:78,0.02741030399920419
RUN:CLIENT_HANDLER:1:78,0.2924189510013093
SAVE_INPUT:CLIENT_HANDLER:1:79,0.000699607000569813
GET_INPUT:CLIENT_HANDLER:1:79,0.08472234199871309
CALL_FN:CLIENT_HANDLER:1:79,0.2020278460040572
SAVE_OUTPUT:CLIENT_HANDLER:1:79,0.026062289995024912
RUN:CLIENT_HANDLER:1:79,0.3144467959937174
SAVE_INPUT:CLIENT_HANDLER:1:80,0.0005100060006952845
GET_INPUT:CLIENT_HANDLER:1:80,0.07008577899978263
CALL_FN:CLIENT_HANDLER:1:80,0.15699844500340987
SAVE_OUTPUT:CLIENT_HANDLER:1:80,0.02461717299593147
RUN:CLIENT_HANDLER:1:80,0.2531174139949144
SAVE_INPUT:CLIENT_HANDLER:1:81,0.0005549060006160289
GET_INPUT:CLIENT_HANDLER:1:81,0.0676182509996579
CALL_FN:CLIENT_HANDLER:1:81,0.1639475229967502
SAVE_OUTPUT:CLIENT_HANDLER:1:81,0.022621351999987382
RUN:CLIENT_HANDLER:1:81,0.25567674299963983
SAVE_INPUT:CLIENT_HANDLER:1:82,0.0004993059992557392
GET_INPUT:CLIENT_HANDLER:1:82,0.07196339999791235
CALL_FN:CLIENT_HANDLER:1:82,0.19116802499775076
SAVE_OUTPUT:CLIENT_HANDLER:1:82,0.02318445799755864
RUN:CLIENT_HANDLER:1:82,0.2877450990054058
